AssetName,Abundance,Environment,Flowers,Fruits,Lat,Long,NofTrees,TreeSpecies,Country
CT9389,Common,Day/Night/Rain,N/A,N/A,4.9,-5.6,Three,Epsilon,Cote d'Ivoire
CT9390,Common,Day/Night/Rain/Snow,N/A,N/A,57.7,-72.2,Three,Epsilon,Canada
CT9391,Common,Day/Night/Rain/Snow,N/A,N/A,63.1,76.9,Three,Epsilon,Russia
CT9392,Common,Day/Night/Rain,N/A,N/A,33.2,10.3,Three,Epsilon,Tunisia
CT9393,Common,Day/Night/Rain/Snow,N/A,N/A,68.9,-153,Three,Epsilon,United States of America
CT9394,Common,Day/Night/Rain,N/A,N/A,12.4,-84.8,Three,Epsilon,Nicaragua
CT9395,Common,Day/Night/Rain,N/A,N/A,4.9,-2.4,Three,Epsilon,Ghana
CT9396,Common,Day/Night/Rain/Snow,N/A,N/A,55.9,129.3,Three,Epsilon,Russia
CT9397,Common,Day/Night/Rain/Snow,N/A,N/A,63.8,135.6,Three,Epsilon,Russia
CT9398,Common,Day/Night/Rain/Snow,N/A,N/A,76.3,-37.3,Three,Epsilon,Greenland
CT9399,Common,Day/Night/Rain/Snow,N/A,N/A,60.1,130.8,Three,Epsilon,Russia
CT9400,Common,Day/Night/Rain/Snow,N/A,N/A,51.3,97.5,Three,Epsilon,Russia
CT9401,Common,Day/Night/Rain,N/A,N/A,-36.9,-69,Three,Epsilon,Argentina
CT9402,Common,Day/Night/Rain,N/A,N/A,34.4,51.5,Three,Epsilon,Iran
CT9403,Common,Day/Night/Rain/Snow,N/A,N/A,54.1,-126.1,Three,Epsilon,Canada
CT9404,Common,Day/Night/Rain,N/A,N/A,-7.4,-51.5,Three,Epsilon,Brazil
CT9405,Common,Day/Night/Rain/Snow,N/A,N/A,68.4,-113.4,Three,Epsilon,Canada
CT9406,Common,Day/Night/Rain,N/A,N/A,-32.8,23,Three,Epsilon,South Africa
CT9407,Common,Day/Night/Rain,N/A,N/A,-5.9,-48.4,Three,Epsilon,Brazil
CT9408,Common,Day/Night/Rain/Snow,N/A,N/A,68.9,24.6,Three,Epsilon,Norway
CT9409,Common,Day/Night/Rain/Snow,N/A,N/A,47.2,-100.7,Three,Epsilon,United States of America
CT9410,Common,Day/Night/Rain,N/A,N/A,-9,-53.1,Three,Epsilon,Brazil
CT9411,Common,Day/Night/Rain/Snow,N/A,N/A,64.5,132.4,Three,Epsilon,Russia
CT9412,Common,Day/Night/Rain,N/A,N/A,29.3,19.8,Three,Epsilon,Libya
CT9413,Common,Day/Night/Rain/Snow,N/A,N/A,68.9,-100.7,Three,Epsilon,Canada
CT9414,Common,Day/Night/Rain/Snow,N/A,N/A,70.6,129.3,Three,Epsilon,Russia
CT9415,Common,Day/Night/Rain,N/A,N/A,13.9,-61,Three,Epsilon,Saint Lucia
CT9416,Common,Day/Night/Rain/Snow,N/A,N/A,56.8,65.8,Three,Epsilon,Russia
CT9417,Common,Day/Night/Rain/Snow,N/A,N/A,45.1,8.7,Three,Epsilon,Italy
CT9418,Common,Day/Night/Rain/Snow,N/A,N/A,50.3,115,Three,Epsilon,Russia
CT9419,Common,Day/Night/Rain,N/A,N/A,-24.2,130.8,Three,Epsilon,Australia
CT9420,Common,Day/Night/Rain,N/A,N/A,-1.3,103.9,Three,Epsilon,Indonesia
CT9421,Common,Day/Night/Rain/Snow,N/A,N/A,50.3,-89.6,Three,Epsilon,Canada
CT9422,Common,Day/Night/Rain/Snow,N/A,N/A,33.2,69,Three,Epsilon,Afghanistan
CT9423,Common,Day/Night/Rain/Snow,N/A,N/A,64.5,-51.5,Three,Epsilon,Greenland
CT9424,Common,Day/Night/Rain,N/A,N/A,9.4,19.8,Three,Epsilon,Chad
CT9425,Common,Day/Night/Rain/Snow,N/A,N/A,65.9,45.2,Three,Epsilon,Russia
CT9426,Common,Day/Night/Rain/Snow,N/A,N/A,65.2,156.2,Three,Epsilon,Russia
CT9427,Common,Day/Night/Rain,N/A,N/A,21,-15.1,Three,Epsilon,Mauritania
CT9428,Common,Day/Night/Rain/Snow,N/A,N/A,59.3,40.4,Three,Epsilon,Russia
CT9429,Common,Day/Night/Rain,N/A,N/A,18.2,103.9,Three,Epsilon,Thailand
CT9430,Common,Day/Night/Rain/Snow,N/A,N/A,65.9,-126.1,Three,Epsilon,Canada
CT9431,Common,Day/Night/Rain/Snow,N/A,N/A,56.8,75.3,Three,Epsilon,Russia
CT9432,Common,Day/Night/Rain,N/A,N/A,29.3,-99.1,Three,Epsilon,United States of America
CT9433,Common,Day/Night/Rain/Snow,N/A,N/A,63.8,-99.1,Three,Epsilon,Canada
CT9434,Common,Day/Night/Rain/Snow,N/A,N/A,65.9,72.2,Three,Epsilon,Russia
CT9435,Common,Day/Night/Rain/Snow,N/A,N/A,53.2,-88,Three,Epsilon,Canada
CT9436,Common,Day/Night/Rain/Snow,N/A,N/A,60.9,119.7,Three,Epsilon,Russia
CT9437,Common,Day/Night/Rain/Snow,N/A,N/A,52.3,50,Three,Epsilon,Russia
CT9438,Common,Day/Night/Rain/Snow,N/A,N/A,68.4,-126.1,Three,Epsilon,Canada
CT9439,Common,Day/Night/Rain,N/A,N/A,19.6,-4,Three,Epsilon,Mali
CT9440,Common,Day/Night/Rain,N/A,N/A,-12.1,-45.2,Three,Epsilon,Brazil
CT9441,Common,Day/Night/Rain/Snow,N/A,N/A,45.1,115,Three,Epsilon,China
CT9442,Common,Day/Night/Rain,N/A,N/A,-25.7,121.3,Three,Epsilon,Australia
CT9443,Common,Day/Night/Rain,N/A,N/A,23.8,-11.9,Three,Epsilon,Mauritania
CT9444,Common,Day/Night/Rain/Snow,N/A,N/A,59.3,134,Three,Epsilon,Russia
CT9445,Common,Day/Night/Rain/Snow,N/A,N/A,72.6,-43.6,Three,Epsilon,Greenland
CT9446,Common,Day/Night/Rain/Snow,N/A,N/A,70.6,-34.1,Three,Epsilon,Greenland
CT9447,Common,Day/Night/Rain/Snow,N/A,N/A,63.8,-103.9,Three,Epsilon,Canada
CT9448,Common,Day/Night/Rain/Snow,N/A,N/A,49.3,80.1,Three,Epsilon,Kazakhstan
CT9449,Common,Day/Night/Rain,N/A,N/A,-18.2,135.6,Three,Epsilon,Australia
CT9450,Common,Day/Night/Rain/Snow,N/A,N/A,45.1,48.4,Three,Epsilon,Russia
CT9451,Common,Day/Night/Rain/Snow,N/A,N/A,75.8,140.4,Three,Epsilon,Russia
CT9452,Common,Day/Night/Rain/Snow,N/A,N/A,75.4,61.1,Three,Epsilon,Russia
CT9453,Common,Day/Night/Rain/Snow,N/A,N/A,34.4,103.9,Three,Epsilon,China
CT9454,Common,Day/Night/Rain/Snow,N/A,N/A,60.9,100.7,Three,Epsilon,Russia
CT9455,Common,Day/Night/Rain/Snow,N/A,N/A,71.1,75.3,Three,Epsilon,Russia
CT9456,Common,Day/Night/Rain/Snow,N/A,N/A,69.5,-83.3,Three,Epsilon,Canada
CT9457,Common,Day/Night/Rain,N/A,N/A,-18.2,122.9,Three,Epsilon,Australia
CT9458,Common,Day/Night/Rain,N/A,N/A,31.9,-80.1,Three,Epsilon,United States of America
CT9459,Common,Day/Night/Rain/Snow,N/A,N/A,61.7,-153,Three,Epsilon,United States of America
CT9460,Common,Day/Night/Rain/Snow,N/A,N/A,55.1,88,Three,Epsilon,Russia
CT9461,Common,Day/Night/Rain/Snow,N/A,N/A,66.5,110.2,Three,Epsilon,Russia
CT9462,Common,Day/Night/Rain/Snow,N/A,N/A,43.9,76.9,Three,Epsilon,Kazakhstan
CT9463,Common,Day/Night/Rain,N/A,N/A,21,121.3,Three,Epsilon,Taiwan
CT9464,Common,Day/Night/Rain,N/A,N/A,-12.1,132.4,Three,Epsilon,Australia
CT9465,Common,Day/Night/Rain/Snow,N/A,N/A,65.2,-70.6,Three,Epsilon,Canada
CT9466,Common,Day/Night/Rain,N/A,N/A,-12.1,16.7,Three,Epsilon,Angola
CT9467,Common,Day/Night/Rain/Snow,N/A,N/A,35.7,51.5,Three,Epsilon,Iran
CT9468,Common,Day/Night/Rain/Snow,N/A,N/A,51.3,46.8,Three,Epsilon,Russia
CT9469,Common,Day/Night/Rain/Snow,N/A,N/A,64.5,-13.5,Three,Epsilon,Iceland
CT9470,Common,Day/Night/Rain/Snow,N/A,N/A,65.9,130.8,Three,Epsilon,Russia
CT9471,Common,Day/Night/Rain/Snow,N/A,N/A,46.1,-80.1,Three,Epsilon,Canada
CT9472,Common,Day/Night/Rain,N/A,N/A,22.5,40.4,Three,Epsilon,Saudi Arabia
CT9473,Common,Day/Night/Rain/Snow,N/A,N/A,66.5,-42,Three,Epsilon,Greenland
CT9474,Common,Day/Night/Rain,N/A,N/A,33.2,-118.2,Three,Epsilon,United States of America
CT9475,Common,Day/Night/Rain,N/A,N/A,-45.6,-72.2,Three,Epsilon,Chile
CT9476,Common,Day/Night/Rain/Snow,N/A,N/A,66.5,105.5,Three,Epsilon,Russia
CT9477,Common,Day/Night/Rain/Snow,N/A,N/A,49.3,135.6,Three,Epsilon,Russia
CT9478,Common,Day/Night/Rain/Snow,N/A,N/A,41.7,107,Three,Epsilon,China
CT9479,Common,Day/Night/Rain/Snow,N/A,N/A,42.8,21.4,Three,Epsilon,Samoa
CT9480,Common,Day/Night/Rain/Snow,N/A,N/A,59.3,61.1,Three,Epsilon,Russia
CT9481,Common,Day/Night/Rain/Snow,N/A,N/A,73.1,97.5,Three,Epsilon,Russia
CT9482,Common,Day/Night/Rain/Snow,N/A,N/A,62.4,-100.7,Three,Epsilon,Canada
CT9483,Common,Day/Night/Rain/Snow,N/A,N/A,53.2,-129.3,Three,Epsilon,Canada
CT9484,Common,Day/Night/Rain/Snow,N/A,N/A,53.2,34.1,Three,Epsilon,Russia
CT9485,Common,Day/Night/Rain,N/A,N/A,-10.5,19.8,Three,Epsilon,Angola
CT9486,Common,Day/Night/Rain,N/A,N/A,3.3,-65.8,Three,Epsilon,Venezuela
CT9487,Common,Day/Night/Rain/Snow,N/A,N/A,34.4,91.2,Three,Epsilon,China
CT9488,Common,Day/Night/Rain/Snow,N/A,N/A,41.7,119.7,Three,Epsilon,China
CT9489,Common,Day/Night/Rain/Snow,N/A,N/A,70.6,-45.2,Three,Epsilon,Greenland
CT9490,Common,Day/Night/Rain,N/A,N/A,46.1,-122.9,Three,Epsilon,United States of America
CT9491,Common,Day/Night/Rain,N/A,N/A,-10.5,29.3,Three,Epsilon,Zambia
CT9492,Common,Day/Night/Rain,N/A,N/A,-25.7,-48.4,Three,Epsilon,Brazil
CT9493,Common,Day/Night/Rain,N/A,N/A,-21.2,48.4,Three,Epsilon,Madagascar
CT9494,Common,Day/Night/Rain,N/A,N/A,-25.7,-64.2,Three,Epsilon,Argentina
CT9495,Common,Day/Night/Rain,N/A,N/A,27.9,16.7,Three,Epsilon,Libya
CT9496,Common,Day/Night/Rain/Snow,N/A,N/A,53.2,88,Three,Epsilon,Russia
CT9497,Common,Day/Night/Rain/Snow,N/A,N/A,67.1,105.5,Three,Epsilon,Russia
CT9498,Common,Day/Night/Rain,N/A,N/A,6.4,19.8,Three,Epsilon,Central African Republic
CT9499,Common,Day/Night/Rain/Snow,N/A,N/A,70.6,118.2,Three,Epsilon,Russia
CT9500,Common,Day/Night/Rain,N/A,N/A,29.3,65.8,Three,Epsilon,Pakistan
CT9501,Common,Day/Night/Rain/Snow,N/A,N/A,62.4,180,Three,Epsilon,Russia
CT9502,Common,Day/Night/Rain,N/A,N/A,-50.9,-75.3,Three,Epsilon,Chile
CT9503,Common,Day/Night/Rain/Snow,N/A,N/A,58.5,34.1,Three,Epsilon,Russia
CT9504,Common,Day/Night/Rain,N/A,N/A,-32.8,126.1,Three,Epsilon,Australia
CT9505,Common,Day/Night/Rain/Snow,N/A,N/A,67.8,16.7,Three,Epsilon,Sweden
CT9506,Common,Day/Night/Rain,N/A,N/A,-4.3,121.3,Three,Epsilon,Indonesia
CT9507,Common,Day/Night/Rain/Snow,N/A,N/A,41.7,43.6,Three,Epsilon,Georgia
CT9508,Common,Day/Night/Rain/Snow,N/A,N/A,63.1,138.8,Three,Epsilon,Russia
CT9509,Common,Day/Night/Rain,N/A,N/A,42.8,16.7,Three,Epsilon,Croatia
CT9510,Common,Day/Night/Rain/Snow,N/A,N/A,70.1,-103.9,Three,Epsilon,Canada
CT9511,Common,Day/Night/Rain/Snow,N/A,N/A,36.9,-115,Three,Epsilon,United States of America
CT9512,Common,Day/Night/Rain/Snow,N/A,N/A,73.1,92.8,Three,Epsilon,Russia
CT9513,Common,Day/Night/Rain/Snow,N/A,N/A,50.3,-111.8,Three,Epsilon,Canada
CT9514,Common,Day/Night/Rain,N/A,N/A,19.6,107,Three,Epsilon,Viet Nam
CT9515,Common,Day/Night/Rain/Snow,N/A,N/A,75.4,-89.6,Three,Epsilon,Canada
CT9516,Common,Day/Night/Rain/Snow,N/A,N/A,43.9,45.2,Three,Epsilon,Russia
CT9517,Common,Day/Night/Rain/Snow,N/A,N/A,68.4,78.5,Three,Epsilon,Russia
CT9518,Common,Day/Night/Rain/Snow,N/A,N/A,60.9,92.8,Three,Epsilon,Russia
CT9519,Common,Day/Night/Rain,N/A,N/A,-55.2,-67.4,Three,Epsilon,Chile
CT9520,Common,Day/Night/Rain/Snow,N/A,N/A,38.1,-99.1,Three,Epsilon,United States of America
CT9521,Common,Day/Night/Rain,N/A,N/A,16.8,105.5,Three,Epsilon,Laos
CT9522,Common,Day/Night/Rain/Snow,N/A,N/A,48.3,54.7,Three,Epsilon,Kazakhstan
CT9523,Common,Day/Night/Rain/Snow,N/A,N/A,65.9,-64.2,Three,Epsilon,Canada
CT9524,Common,Day/Night/Rain/Snow,N/A,N/A,48.3,24.6,Three,Epsilon,Ukraine
CT9525,Common,Day/Night/Rain/Snow,N/A,N/A,62.4,80.1,Three,Epsilon,Russia
CT9526,Common,Day/Night/Rain/Snow,N/A,N/A,65.9,-86.4,Three,Epsilon,Canada
CT9527,Common,Day/Night/Rain/Snow,N/A,N/A,42.8,84.8,Three,Epsilon,China
CT9528,Common,Day/Night/Rain/Snow,N/A,N/A,62.4,13.5,Three,Epsilon,Sweden
CT9529,Common,Day/Night/Rain/Snow,N/A,N/A,38.1,38.9,Three,Epsilon,Turkey
CT9530,Common,Day/Night/Rain,N/A,N/A,43.9,38.9,Three,Epsilon,Russia
CT9531,Common,Day/Night/Rain,N/A,N/A,-24.2,46.8,Three,Epsilon,Madagascar
CT9532,Common,Day/Night/Rain/Snow,N/A,N/A,63.8,75.3,Three,Epsilon,Russia
CT9533,Common,Day/Night/Rain/Snow,N/A,N/A,70.6,-113.4,Three,Epsilon,Canada
CT9534,Common,Day/Night/Rain,N/A,N/A,-36.9,175.2,Three,Epsilon,New Zealand
CT9535,Common,Day/Night/Rain/Snow,N/A,N/A,35.7,118.2,Three,Epsilon,China
CT9536,Common,Day/Night/Rain/Snow,N/A,N/A,72.1,56.3,Three,Epsilon,Russia
CT9537,Common,Day/Night/Rain/Snow,N/A,N/A,74.1,-40.4,Three,Epsilon,Greenland
CT9538,Common,Day/Night/Rain,N/A,N/A,-31.4,-53.1,Three,Epsilon,Brazil
CT9539,Common,Day/Night/Rain,N/A,N/A,23.8,86.4,Three,Epsilon,India
CT9540,Common,Day/Night/Rain/Snow,N/A,N/A,55.1,76.9,Three,Epsilon,Russia
CT9541,Common,Day/Night/Rain/Snow,N/A,N/A,45.1,134,Three,Epsilon,Russia
CT9542,Common,Day/Night/Rain/Snow,N/A,N/A,60.1,76.9,Three,Epsilon,Russia
CT9543,Common,Day/Night/Rain/Snow,N/A,N/A,60.1,54.7,Three,Epsilon,Russia
CT9544,Common,Day/Night/Rain/Snow,N/A,N/A,56.8,-113.4,Three,Epsilon,Canada
CT9545,Common,Day/Night/Rain,N/A,N/A,35.7,37.3,Three,Epsilon,Syrian Arab Republic
CT9546,Common,Day/Night/Rain,N/A,N/A,-21.2,129.3,Three,Epsilon,Australia
CT9547,Common,Day/Night/Rain/Snow,N/A,N/A,63.8,-141.9,Three,Epsilon,United States of America
CT9548,Common,Day/Night/Rain/Snow,N/A,N/A,53.2,64.2,Three,Epsilon,Kazakhstan
CT9549,Common,Day/Night/Rain/Snow,N/A,N/A,43.9,46.8,Three,Epsilon,Russia
CT9550,Common,Day/Night/Rain,N/A,N/A,7.9,38.9,Three,Epsilon,Ethiopia
CT9551,Common,Day/Night/Rain/Snow,N/A,N/A,69.5,-46.8,Three,Epsilon,Greenland
CT9552,Common,Day/Night/Rain/Snow,N/A,N/A,43.9,78.5,Three,Epsilon,Kazakhstan
CT9553,Common,Day/Night/Rain,N/A,N/A,-42,-72.2,Three,Epsilon,Chile
CT9554,Common,Day/Night/Rain/Snow,N/A,N/A,55.1,46.8,Three,Epsilon,Russia
CT9555,Common,Day/Night/Rain/Snow,N/A,N/A,39.3,116.6,Three,Epsilon,China
CT9556,Common,Day/Night/Rain/Snow,N/A,N/A,53.2,102.3,Three,Epsilon,Russia
CT9557,Common,Day/Night/Rain/Snow,N/A,N/A,69.5,-54.7,Three,Epsilon,Greenland
CT9558,Common,Day/Night/Rain/Snow,N/A,N/A,57.7,-135.6,Three,Epsilon,United States of America
CT9559,Common,Day/Night/Rain/Snow,N/A,N/A,67.8,95.9,Three,Epsilon,Russia
CT9560,Common,Day/Night/Rain,N/A,N/A,-38.2,146.7,Three,Epsilon,Australia
CT9561,Common,Day/Night/Rain/Snow,N/A,N/A,57.7,-127.7,Three,Epsilon,Canada
CT9562,Common,Day/Night/Rain/Snow,N/A,N/A,46.1,-69,Three,Epsilon,United States of America
CT9563,Common,Day/Night/Rain/Snow,N/A,N/A,50.3,-69,Three,Epsilon,Canada
CT9564,Common,Day/Night/Rain/Snow,N/A,N/A,61.7,95.9,Three,Epsilon,Russia
CT9565,Common,Day/Night/Rain/Snow,N/A,N/A,70.6,-35.7,Three,Epsilon,Greenland
CT9566,Common,Day/Night/Rain/Snow,N/A,N/A,64.5,165.7,Three,Epsilon,Russia
CT9567,Common,Day/Night/Rain/Snow,N/A,N/A,55.1,-97.5,Three,Epsilon,Canada
CT9568,Common,Day/Night/Rain/Snow,N/A,N/A,56.8,56.3,Three,Epsilon,Russia
CT9569,Common,Day/Night/Rain,N/A,N/A,-5.9,34.1,Three,Epsilon,"Tanzania, United Republic of"
CT9570,Common,Day/Night/Rain/Snow,N/A,N/A,43.9,-62.6,Three,Epsilon,Canada
CT9571,Common,Day/Night/Rain,N/A,N/A,-28.6,115,Three,Epsilon,Australia
CT9572,Common,Day/Night/Rain/Snow,N/A,N/A,56.8,-124.5,Three,Epsilon,Canada
CT9573,Common,Day/Night/Rain/Snow,N/A,N/A,52.3,-83.3,Three,Epsilon,Canada
CT9574,Common,Day/Night/Rain,N/A,N/A,10.9,78.5,Three,Epsilon,India
CT9575,Common,Day/Night/Rain/Snow,N/A,N/A,36.9,129.3,Three,Epsilon,South Korea
CT9576,Common,Day/Night/Rain/Snow,N/A,N/A,63.1,148.3,Three,Epsilon,Russia
CT9577,Common,Day/Night/Rain/Snow,N/A,N/A,61.7,-102.3,Three,Epsilon,Canada
CT9578,Common,Day/Night/Rain/Snow,N/A,N/A,63.1,64.2,Three,Epsilon,Russia
CT9579,Common,Day/Night/Rain,N/A,N/A,-15.1,29.3,Three,Epsilon,Zambia
CT9580,Common,Day/Night/Rain/Snow,N/A,N/A,55.1,-61.1,Three,Epsilon,Canada
CT9581,Common,Day/Night/Rain/Snow,N/A,N/A,51.3,141.9,Three,Epsilon,Russia
CT9582,Common,Day/Night/Rain/Snow,N/A,N/A,52.3,84.8,Three,Epsilon,Russia
CT9583,Common,Day/Night/Rain/Snow,N/A,N/A,55.1,-72.2,Three,Epsilon,Canada
CT9584,Common,Day/Night/Rain/Snow,N/A,N/A,75,-35.7,Three,Epsilon,Greenland
CT9585,Common,Day/Night/Rain,N/A,N/A,-28.6,19.8,Three,Epsilon,South Africa
CT9586,Common,Day/Night/Rain/Snow,N/A,N/A,64.5,89.6,Three,Epsilon,Russia
CT9587,Common,Day/Night/Rain/Snow,N/A,N/A,31.9,67.4,Three,Epsilon,Afghanistan
CT9588,Common,Day/Night/Rain/Snow,N/A,N/A,64.5,-45.2,Three,Epsilon,Greenland
CT9589,Common,Day/Night/Rain,N/A,N/A,13.8,-4,Three,Epsilon,Mali
CT9590,Common,Day/Night/Rain/Snow,N/A,N/A,63.1,42,Three,Epsilon,Russia
CT9591,Common,Day/Night/Rain/Snow,N/A,N/A,70.6,-115,Three,Epsilon,Canada
CT9592,Common,Day/Night/Rain/Snow,N/A,N/A,40.5,48.4,Three,Epsilon,Azerbaijan
CT9593,Common,Day/Night/Rain,N/A,N/A,-13.6,-45.2,Three,Epsilon,Brazil
CT9594,Common,Day/Night/Rain,N/A,N/A,-32.8,18.2,Three,Epsilon,South Africa
CT9595,Common,Day/Night/Rain/Snow,N/A,N/A,39.3,46.8,Three,Epsilon,Azerbaijan
CT9596,Common,Day/Night/Rain,N/A,N/A,-9,16.7,Three,Epsilon,Angola
CT9597,Common,Day/Night/Rain/Snow,N/A,N/A,72.1,-105.5,Three,Epsilon,Canada
CT9598,Common,Day/Night/Rain/Snow,N/A,N/A,36.9,115,Three,Epsilon,China
CT9599,Common,Day/Night/Rain,N/A,N/A,-27.1,-51.5,Three,Epsilon,Brazil
CT9600,Common,Day/Night/Rain/Snow,N/A,N/A,73.1,-27.8,Three,Epsilon,Greenland
CT9601,Common,Day/Night/Rain/Snow,N/A,N/A,52.3,143.5,Three,Epsilon,Russia
CT9602,Common,Day/Night/Rain/Snow,N/A,N/A,57.7,45.2,Three,Epsilon,Russia
CT9603,Common,Day/Night/Rain/Snow,N/A,N/A,69.5,88,Three,Epsilon,Russia
CT9604,Common,Day/Night/Rain/Snow,N/A,N/A,58.5,154.6,Three,Epsilon,Russia
CT9605,Common,Day/Night/Rain/Snow,N/A,N/A,67.8,-45.2,Three,Epsilon,Greenland
CT9606,Common,Day/Night/Rain,N/A,N/A,7.9,40.4,Three,Epsilon,Ethiopia
CT9607,Common,Day/Night/Rain/Snow,N/A,N/A,31.9,78.5,Three,Epsilon,India
CT9608,Common,Day/Night/Rain/Snow,N/A,N/A,71.1,-45.2,Three,Epsilon,Greenland
CT9609,Common,Day/Night/Rain/Snow,N/A,N/A,69.5,-75.3,Three,Epsilon,Canada
CT9610,Common,Day/Night/Rain/Snow,N/A,N/A,39.3,83.3,Three,Epsilon,China
CT9611,Common,Day/Night/Rain/Snow,N/A,N/A,35.7,46.8,Three,Epsilon,Iran
CT9612,Common,Day/Night/Rain,N/A,N/A,4.9,-57.9,Three,Epsilon,Guyana
CT9613,Common,Day/Night/Rain/Snow,N/A,N/A,67.1,45.2,Three,Epsilon,Russia
CT9614,Common,Day/Night/Rain/Snow,N/A,N/A,63.8,122.9,Three,Epsilon,Russia
CT9615,Common,Day/Night/Rain/Snow,N/A,N/A,67.1,95.9,Three,Epsilon,Russia
CT9616,Common,Day/Night/Rain/Snow,N/A,N/A,63.8,148.3,Three,Epsilon,Russia
CT9617,Common,Day/Night/Rain/Snow,N/A,N/A,68.4,-138.8,Three,Epsilon,Canada
CT9618,Common,Day/Night/Rain,N/A,N/A,13.3,-61.2,Three,Epsilon,Saint Vincent and the Grenadines
CT9619,Common,Day/Night/Rain/Snow,N/A,N/A,68.9,-146.7,Three,Epsilon,United States of America
CT9620,Common,Day/Night/Rain/Snow,N/A,N/A,62.4,-153,Three,Epsilon,United States of America
CT9621,Common,Day/Night/Rain/Snow,N/A,N/A,67.8,-138.8,Three,Epsilon,Canada
CT9622,Common,Day/Night/Rain/Snow,N/A,N/A,48.3,-97.5,Three,Epsilon,United States of America
CT9623,Common,Day/Night/Rain,N/A,N/A,3.3,32.5,Three,Epsilon,Uganda
CT9624,Common,Day/Night/Rain,N/A,N/A,21,-13.5,Three,Epsilon,Mauritania
CT9625,Common,Day/Night/Rain,N/A,N/A,-10.5,-73.7,Three,Epsilon,Peru
CT9626,Common,Day/Night/Rain/Snow,N/A,N/A,40.5,122.9,Three,Epsilon,China
CT9627,Common,Day/Night/Rain/Snow,N/A,N/A,70.1,103.9,Three,Epsilon,Russia
CT9628,Common,Day/Night/Rain,N/A,N/A,31.9,53.1,Three,Epsilon,Iran
CT9629,Common,Day/Night/Rain/Snow,N/A,N/A,45.1,35.7,Three,Epsilon,Russia
CT9630,Common,Day/Night/Rain/Snow,N/A,N/A,65.2,16.7,Three,Epsilon,Sweden
CT9631,Common,Day/Night/Rain/Snow,N/A,N/A,68.4,165.7,Three,Epsilon,Russia
CT9632,Common,Day/Night/Rain/Snow,N/A,N/A,54.1,64.2,Three,Epsilon,Kazakhstan
CT9633,Common,Day/Night/Rain/Snow,N/A,N/A,75.4,111.8,Three,Epsilon,Russia
CT9634,Common,Day/Night/Rain,N/A,N/A,19.6,42,Three,Epsilon,Saudi Arabia
CT9635,Common,Day/Night/Rain/Snow,N/A,N/A,50.3,26.2,Three,Epsilon,Ukraine
CT9636,Common,Day/Night/Rain/Snow,N/A,N/A,67.8,-72.2,Three,Epsilon,Canada
CT9637,Common,Day/Night/Rain,N/A,N/A,31.9,121.3,Three,Epsilon,China
CT9638,Common,Day/Night/Rain,N/A,N/A,-12.1,24.6,Three,Epsilon,Zambia
CT9639,Common,Day/Night/Rain/Snow,N/A,N/A,51.3,-122.9,Three,Epsilon,Canada
CT9640,Common,Day/Night/Rain/Snow,N/A,N/A,63.8,-148.3,Three,Epsilon,United States of America
CT9641,Common,Day/Night/Rain/Snow,N/A,N/A,60.9,-73.7,Three,Epsilon,Canada
CT9642,Common,Day/Night/Rain/Snow,N/A,N/A,73.6,-91.2,Three,Epsilon,Canada
CT9643,Common,Day/Night/Rain,N/A,N/A,1.8,-64.2,Three,Epsilon,Venezuela
CT9644,Common,Day/Night/Rain/Snow,N/A,N/A,38.1,84.8,Three,Epsilon,China
CT9645,Common,Day/Night/Rain/Snow,N/A,N/A,46.1,56.3,Three,Epsilon,Kazakhstan
CT9646,Common,Day/Night/Rain/Snow,N/A,N/A,57.7,103.9,Three,Epsilon,Russia
CT9647,Common,Day/Night/Rain,N/A,N/A,-16.7,-38.9,Three,Epsilon,Brazil
CT9648,Common,Day/Night/Rain,N/A,N/A,7.9,-72.2,Three,Epsilon,Venezuela
CT9649,Common,Day/Night/Rain/Snow,N/A,N/A,52.3,141.9,Three,Epsilon,Russia
CT9650,Common,Day/Night/Rain/Snow,N/A,N/A,39.3,73.7,Three,Epsilon,China
CT9651,Common,Day/Night/Rain/Snow,N/A,N/A,62.4,35.7,Three,Epsilon,Russia
CT9652,Common,Day/Night/Rain/Snow,N/A,N/A,43.9,7.1,Three,Epsilon,France
CT9653,Common,Day/Night/Rain/Snow,N/A,N/A,68.9,-143.5,Three,Epsilon,United States of America
CT9654,Common,Day/Night/Rain/Snow,N/A,N/A,45.1,137.2,Three,Epsilon,Russia
CT9655,Common,Day/Night/Rain/Snow,N/A,N/A,53.2,99.1,Three,Epsilon,Russia
CT9656,Common,Day/Night/Rain,N/A,N/A,35.7,34.1,Three,Epsilon,Cyprus
CT9657,Common,Day/Night/Rain/Snow,N/A,N/A,75.4,105.5,Three,Epsilon,Russia
CT9658,Common,Day/Night/Rain/Snow,N/A,N/A,62.4,69,Three,Epsilon,Russia
CT9659,Common,Day/Night/Rain/Snow,N/A,N/A,43.9,23,Three,Epsilon,Romania
CT9660,Common,Day/Night/Rain/Snow,N/A,N/A,72.1,-94.4,Three,Epsilon,Canada
CT9661,Common,Day/Night/Rain,N/A,N/A,13.8,-83.3,Three,Epsilon,Nicaragua
CT9662,Common,Day/Night/Rain,N/A,N/A,29.3,-110.2,Three,Epsilon,Mexico
CT9663,Common,Day/Night/Rain,N/A,N/A,26.6,0.8,Three,Epsilon,Algeria
